run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
17/08/2024 14:54,202406,BIRMINGHAM,FRANCE,PERPIGNAN,RYANAIR,S,18,0,0,0.000000,16.666667,66.666667,5.555556,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,17.833333,16,76.470588,10.812500
17/08/2024 14:54,202406,BIRMINGHAM,FRANCE,TOULOUSE (BLAGNAC),RYANAIR,S,16,0,0,0.000000,18.750000,50.000000,12.500000,12.500000,6.250000,0.000000,0.000000,0.000000,0.000000,0.000000,15.375000,14,25.000000,45.285714
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,BERLIN BRANDENBURG,EASYJET UK LTD,S,30,0,0,0.000000,16.666667,43.333333,23.333333,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.066667,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,BERLIN BRANDENBURG,RYANAIR,S,18,0,0,22.222222,16.666667,16.666667,11.111111,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,22.222222,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,COLOGNE BONN,RYANAIR,S,4,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,DORTMUND,RYANAIR,S,4,0,0,0.000000,0.000000,50.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,DUSSELDORF,EUROWINGS LUFTVERKEHRS,S,116,0,4,0.000000,20.000000,30.833333,19.166667,14.166667,12.500000,0.000000,0.000000,0.000000,0.000000,3.333333,22.232759,106,65.740741,18.386792
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,212,0,7,0.456621,24.200913,34.703196,14.155251,15.525114,7.305936,0.000000,0.456621,0.000000,0.000000,3.196347,20.216981,190,69.270833,14.973684
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,HAHN,RYANAIR,S,4,0,0,0.000000,0.000000,50.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.500000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,MUNICH,LUFTHANSA,S,84,0,10,2.127660,7.446809,27.659574,21.276596,14.893617,6.382979,8.510638,1.063830,0.000000,0.000000,10.638298,34.821429,100,48.076923,25.180000
17/08/2024 14:54,202406,BIRMINGHAM,GERMANY,STUTTGART,AVANTI AIR BEDARFSFLUGGES,C,4,0,0,0.000000,75.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.750000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,ATHENS,AEGEAN AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,50.000000,14.055556
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,ATHENS,JET2.COM LTD,S,18,0,0,0.000000,0.000000,11.111111,38.888889,38.888889,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,35.500000,18,5.555556,48.555556
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CHANIA,JET2.COM LTD,S,16,0,0,6.250000,12.500000,6.250000,43.750000,18.750000,0.000000,12.500000,0.000000,0.000000,0.000000,0.000000,34.187500,18,33.333333,26.333333
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CHANIA,RYANAIR,S,8,0,0,0.000000,0.000000,37.500000,37.500000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,49.125000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CHANIA,TUI AIRWAYS LTD,C,8,0,0,0.000000,0.000000,12.500000,37.500000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,18,16.666667,50.111111
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CORFU,EASYJET UK LTD,S,18,0,0,0.000000,11.111111,33.333333,22.222222,11.111111,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,29.666667,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CORFU,JET2.COM LTD,S,42,0,0,2.380952,4.761905,35.714286,14.285714,21.428571,14.285714,2.380952,4.761905,0.000000,0.000000,0.000000,41.738095,42,40.476190,32.595238
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CORFU,RYANAIR,S,26,0,0,0.000000,0.000000,19.230769,23.076923,34.615385,15.384615,7.692308,0.000000,0.000000,0.000000,0.000000,45.807692,26,53.846154,20.076923
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,CORFU,TUI AIRWAYS LTD,C,41,0,0,0.000000,2.439024,34.146341,31.707317,17.073171,14.634146,0.000000,0.000000,0.000000,0.000000,0.000000,27.682927,46,43.478261,35.760870
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,HERAKLION,EASYJET UK LTD,S,8,0,0,0.000000,0.000000,87.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.125000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,HERAKLION,JET2.COM LTD,S,51,0,0,5.882353,15.686275,29.411765,9.803922,19.607843,15.686275,3.921569,0.000000,0.000000,0.000000,0.000000,31.392157,50,48.000000,29.740000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,HERAKLION,TUI AIRWAYS LTD,C,34,0,0,8.823529,17.647059,32.352941,29.411765,5.882353,2.941176,2.941176,0.000000,0.000000,0.000000,0.000000,19.205882,26,19.230769,55.807692
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KALAMATA,JET2.COM LTD,S,18,0,0,0.000000,11.111111,16.666667,27.777778,16.666667,11.111111,11.111111,5.555556,0.000000,0.000000,0.000000,52.777778,8,87.500000,6.500000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KAVALA,TUI AIRWAYS LTD,C,10,0,0,10.000000,20.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.600000,8,100.000000,2.875000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KEFALLINIA,JET2.COM LTD,S,26,0,0,23.076923,23.076923,19.230769,23.076923,7.692308,3.846154,0.000000,0.000000,0.000000,0.000000,0.000000,10.961538,24,70.833333,11.375000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KEFALLINIA,TUI AIRWAYS LTD,C,26,0,0,3.846154,15.384615,23.076923,19.230769,23.076923,7.692308,7.692308,0.000000,0.000000,0.000000,0.000000,34.153846,26,15.384615,73.884615
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KOS,EASYJET UK LTD,S,8,0,0,0.000000,25.000000,50.000000,0.000000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,24.250000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KOS,JET2.COM LTD,S,42,0,0,2.380952,2.380952,35.714286,26.190476,26.190476,7.142857,0.000000,0.000000,0.000000,0.000000,0.000000,27.357143,36,55.555556,15.833333
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,KOS,TUI AIRWAYS LTD,C,35,0,0,5.714286,2.857143,22.857143,28.571429,11.428571,20.000000,8.571429,0.000000,0.000000,0.000000,0.000000,46.942857,40,22.500000,35.575000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,LEMNOS,ENTER AIR,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,MYTILINI,JET2.COM LTD,S,10,0,0,10.000000,0.000000,40.000000,0.000000,30.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.300000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,PREVEZA,JET2.COM LTD,S,18,0,0,0.000000,5.555556,44.444444,22.222222,22.222222,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,18.722222,16,50.000000,18.750000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,RHODES,EASYJET UK LTD,S,8,0,1,0.000000,0.000000,11.111111,33.333333,33.333333,11.111111,0.000000,0.000000,0.000000,0.000000,11.111111,30.375000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,RHODES,JET2.COM LTD,S,60,0,0,0.000000,6.666667,23.333333,13.333333,36.666667,13.333333,3.333333,0.000000,3.333333,0.000000,0.000000,74.950000,51,25.490196,36.823529
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,RHODES,RYANAIR,S,18,0,0,0.000000,0.000000,16.666667,38.888889,33.333333,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,34.666667,16,50.000000,25.062500
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,RHODES,TUI AIRWAYS LTD,C,36,0,0,0.000000,8.333333,19.444444,25.000000,33.333333,13.888889,0.000000,0.000000,0.000000,0.000000,0.000000,31.861111,34,38.235294,23.970588
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SALONIKA,JET2.COM LTD,S,16,0,0,0.000000,12.500000,25.000000,37.500000,6.250000,18.750000,0.000000,0.000000,0.000000,0.000000,0.000000,29.250000,10,70.000000,9.600000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SALONIKA,TUI AIRWAYS LTD,C,16,0,0,0.000000,18.750000,50.000000,18.750000,6.250000,0.000000,6.250000,0.000000,0.000000,0.000000,0.000000,17.562500,18,72.222222,14.666667
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SALONIKA,TUI AIRWAYS LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SKIATHOS,JET2.COM LTD,S,18,0,0,0.000000,5.555556,50.000000,11.111111,27.777778,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,22.666667,16,50.000000,18.312500
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SKIATHOS,TUI AIRWAYS LTD,C,16,0,0,0.000000,6.250000,56.250000,18.750000,18.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.125000,18,55.555556,19.055556
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,SKIATHOS,TUI AIRWAYS LTD,S,2,0,0,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,THIRA (SANTORINI),JET2.COM LTD,S,17,0,0,0.000000,5.882353,29.411765,23.529412,17.647059,23.529412,0.000000,0.000000,0.000000,0.000000,0.000000,34.411765,17,41.176471,38.058824
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,THIRA (SANTORINI),TUI AIRWAYS LTD,C,8,0,0,12.500000,25.000000,50.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.625000,16,50.000000,21.000000
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,ZAKINTHOS,JET2.COM LTD,S,44,0,2,10.869565,10.869565,34.782609,17.391304,15.217391,2.173913,0.000000,0.000000,4.347826,0.000000,4.347826,54.318182,42,40.476190,21.880952
17/08/2024 14:54,202406,BIRMINGHAM,GREECE,ZAKINTHOS,TUI AIRWAYS LTD,C,42,0,0,7.142857,4.761905,42.857143,23.809524,11.904762,4.761905,4.761905,0.000000,0.000000,0.000000,0.000000,24.285714,44,43.181818,32.545455
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,18,0,0,0.000000,22.222222,50.000000,5.555556,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.722222,26,65.384615,19.576923
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,CORK,RYANAIR,S,34,0,0,0.000000,20.588235,14.705882,23.529412,32.352941,8.823529,0.000000,0.000000,0.000000,0.000000,0.000000,29.117647,48,58.333333,23.375000
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,229,0,10,2.928870,28.451883,28.870293,15.481172,9.205021,8.368201,0.836820,1.673640,0.000000,0.000000,4.184100,23.000000,112,66.964286,16.160714
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,S,256,0,0,1.171875,26.953125,30.468750,14.453125,15.234375,8.203125,1.953125,0.390625,1.171875,0.000000,0.000000,28.820313,288,53.819444,25.180556
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,STOBART AIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124,56.000000,18.540323
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,SUNEXPRESS,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,IRISH REPUBLIC,SHANNON,RYANAIR,S,16,0,0,0.000000,6.250000,25.000000,31.250000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,31.250000,38,63.157895,18.736842
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,CATANIA (FONTANAROSSA),JET2.COM LTD,S,18,0,0,0.000000,22.222222,38.888889,16.666667,16.666667,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,16.388889,10,70.000000,24.900000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,FLORENCE,BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,8.000000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,BERGAMO,RYANAIR,S,18,0,0,0.000000,11.111111,27.777778,5.555556,16.666667,22.222222,11.111111,0.000000,5.555556,0.000000,0.000000,108.166667,25,50.000000,31.960000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,MILAN (MALPENSA),BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,18.000000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,MILAN (MALPENSA),EASYJET EUROPE,S,14,0,2,18.750000,12.500000,25.000000,6.250000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,12.500000,23.000000,2,100.000000,3.500000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,NAPLES,EASYJET EUROPE,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,68.750000,12.250000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,NAPLES,JET2.COM LTD,S,18,0,0,5.555556,22.222222,22.222222,33.333333,11.111111,0.000000,5.555556,0.000000,0.000000,0.000000,0.000000,21.944444,16,81.250000,17.875000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,NAPLES,TUI AIRWAYS LTD,C,16,0,0,0.000000,6.250000,31.250000,25.000000,31.250000,6.250000,0.000000,0.000000,0.000000,0.000000,0.000000,27.437500,17,17.647059,41.823529
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,OLBIA,JET2.COM LTD,S,10,0,0,10.000000,10.000000,70.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.200000,8,87.500000,4.875000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,PISA,JET2.COM LTD,S,10,0,0,0.000000,30.000000,50.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,8,100.000000,2.500000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,PISA,RYANAIR,S,16,0,0,0.000000,18.750000,31.250000,18.750000,31.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.312500,14,85.714286,11.142857
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,S,34,0,0,0.000000,0.000000,47.058824,32.352941,14.705882,2.941176,0.000000,2.941176,0.000000,0.000000,0.000000,25.852941,36,63.888889,17.194444
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,VENICE,JET2.COM LTD,S,18,0,0,0.000000,16.666667,55.555556,5.555556,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.666667,18,83.333333,8.500000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,VENICE,RYANAIR,S,18,0,0,0.000000,33.333333,27.777778,33.333333,0.000000,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,15.222222,16,50.000000,22.500000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,JET2.COM LTD,S,18,0,0,16.666667,22.222222,44.444444,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.388889,16,81.250000,6.625000
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,RYANAIR,S,25,0,0,0.000000,12.000000,12.000000,20.000000,16.000000,32.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51.920000,26,53.846154,19.807692
17/08/2024 14:54,202406,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,TUI AIRWAYS LTD,C,18,0,0,0.000000,11.111111,38.888889,22.222222,11.111111,5.555556,5.555556,5.555556,0.000000,0.000000,0.000000,37.555556,16,43.750000,17.500000
17/08/2024 14:54,202406,BIRMINGHAM,MALTA,MALTA,JET2.COM LTD,S,16,0,0,18.750000,18.750000,43.750000,18.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.562500,18,83.333333,10.111111
17/08/2024 14:54,202406,BIRMINGHAM,MALTA,MALTA,RYANAIR,S,18,0,0,0.000000,0.000000,44.444444,22.222222,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,16,43.750000,52.937500
17/08/2024 14:54,202406,BIRMINGHAM,MALTA,MALTA,TUI AIRWAYS LTD,C,8,0,0,0.000000,0.000000,50.000000,12.500000,12.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,10,10.000000,40.700000
17/08/2024 14:54,202406,BIRMINGHAM,NETHERLANDS,AMSTERDAM,EASYJET EUROPE,S,102,0,0,5.882353,39.215686,27.450980,17.647059,3.921569,3.921569,1.960784,0.000000,0.000000,0.000000,0.000000,13.294118,102,82.075472,11.480392
17/08/2024 14:54,202406,BIRMINGHAM,NETHERLANDS,AMSTERDAM,KLM,S,269,0,2,0.738007,17.343173,40.221402,21.033210,14.760148,4.059041,1.107011,0.000000,0.000000,0.000000,0.738007,18.446097,260,67.938931,16.353846
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET EUROPE,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,4.000000
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET UK LTD,S,18,0,0,0.000000,27.777778,27.777778,5.555556,16.666667,11.111111,11.111111,0.000000,0.000000,0.000000,0.000000,36.111111,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,JET2.COM LTD,S,70,0,0,5.714286,25.714286,34.285714,22.857143,5.714286,2.857143,1.428571,1.428571,0.000000,0.000000,0.000000,18.985714,68,82.352941,10.691176
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,61,0,0,4.918033,26.229508,26.229508,13.114754,14.754098,9.836066,4.918033,0.000000,0.000000,0.000000,0.000000,27.163934,76,51.315789,23.552632
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,TUI AIRWAYS LTD,C,18,0,0,0.000000,16.666667,66.666667,5.555556,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.833333,18,61.111111,29.444444
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET EUROPE,S,26,0,0,7.692308,34.615385,34.615385,15.384615,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,11.615385,22,95.454545,4.227273
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),LISBON,RYANAIR,S,18,0,0,0.000000,5.555556,44.444444,27.777778,11.111111,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,22.444444,16,43.750000,31.250000
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),OPORTO (PORTUGAL),RYANAIR,S,24,0,0,0.000000,20.833333,54.166667,8.333333,8.333333,8.333333,0.000000,0.000000,0.000000,0.000000,0.000000,17.291667,14,75.000000,7.142857
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,16,0,0,18.750000,6.250000,56.250000,0.000000,0.000000,6.250000,0.000000,12.500000,0.000000,0.000000,0.000000,34.062500,8,62.500000,10.250000
17/08/2024 14:54,202406,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,TUI AIRWAYS LTD,C,8,0,0,25.000000,12.500000,37.500000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.750000,17,47.058824,25.000000
17/08/2024 14:54,202406,BIRMINGHAM,REPUBLIC OF MONTENEGRO,TIVAT,JET2.COM LTD,S,8,0,0,0.000000,37.500000,25.000000,37.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.125000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALICANTE,EASYJET UK LTD,S,18,0,0,5.555556,27.777778,44.444444,16.666667,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.222222,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALICANTE,JET2.COM LTD,S,78,0,0,2.564103,23.076923,42.307692,23.076923,6.410256,2.564103,0.000000,0.000000,0.000000,0.000000,0.000000,12.576923,68,75.000000,17.558824
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALICANTE,RYANAIR,S,82,0,0,1.219512,24.390244,34.146341,17.073171,10.975610,10.975610,1.219512,0.000000,0.000000,0.000000,0.000000,22.658537,92,66.304348,15.467391
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,26,0,0,0.000000,7.692308,53.846154,7.692308,26.923077,0.000000,0.000000,0.000000,3.846154,0.000000,0.000000,38.115385,16,56.250000,18.812500
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALMERIA,JET2.COM LTD,S,26,0,0,15.384615,11.538462,38.461538,15.384615,11.538462,3.846154,0.000000,3.846154,0.000000,0.000000,0.000000,24.538462,16,75.000000,16.312500
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,ALMERIA,TUI AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,88.888889,5.888889
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,BARCELONA,EASYJET UK LTD,S,16,0,0,0.000000,25.000000,37.500000,12.500000,6.250000,12.500000,6.250000,0.000000,0.000000,0.000000,0.000000,28.125000,0,0.000000,0.000000
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,BARCELONA,JET2.COM LTD,S,18,0,0,0.000000,11.111111,44.444444,16.666667,16.666667,5.555556,5.555556,0.000000,0.000000,0.000000,0.000000,26.722222,18,72.222222,7.611111
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,BARCELONA,RYANAIR,S,61,0,0,0.000000,8.196721,11.475410,26.229508,19.672131,19.672131,9.836066,4.918033,0.000000,0.000000,0.000000,56.557377,52,59.615385,18.923077
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,BARCELONA,VUELING AIRLINES,S,50,0,0,4.000000,16.000000,30.000000,18.000000,20.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,32.240000,60,60.000000,18.166667
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,MURCIA INTERNATIONAL,RYANAIR,S,18,0,0,0.000000,16.666667,33.333333,33.333333,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,17.888889,22,63.636364,15.090909
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,GIRONA,JET2.COM LTD,S,16,0,0,0.000000,50.000000,37.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.750000,18,100.000000,2.611111
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,GIRONA,RYANAIR,S,18,0,0,0.000000,22.222222,33.333333,16.666667,11.111111,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,25.611111,22,72.727273,14.863636
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,GIRONA,TUI AIRWAYS LTD,C,18,0,0,0.000000,33.333333,33.333333,22.222222,0.000000,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,23.833333,16,81.250000,9.375000
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,IBIZA,JET2.COM LTD,S,60,0,0,0.000000,15.000000,36.666667,16.666667,25.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,21.016667,60,76.666667,12.616667
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,IBIZA,RYANAIR,S,18,0,0,0.000000,16.666667,38.888889,27.777778,5.555556,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,18.722222,24,33.333333,34.583333
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,IBIZA,TUI AIRWAYS LTD,C,51,0,0,1.960784,19.607843,39.215686,13.725490,13.725490,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,21.627451,44,47.727273,19.295455
17/08/2024 14:54,202406,BIRMINGHAM,SPAIN,MADRID,RYANAIR,S,18,0,0,0.000000,16.666667,22.222222,33.333333,16.666667,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,29.388889,21,47.619048,37.571429
